COMBAT_ID_Time,pseudobulk,variable,value
S00002-Ja001,B.MEM,IGHG3,0
S00002-Ja001,PB,IGHG3,0
S00005-Ja005,B.NAIVE,IGHG3,0
S00005-Ja005,B.INT,IGHG3,0
S00005-Ja005,B.MEM,IGHG3,0.046153846153846156
S00005-Ja005,PB,IGHG3,0
S00006-Ja005,B.NAIVE,IGHG3,0
S00006-Ja005,B.INT,IGHG3,0
S00006-Ja005,B.MEM,IGHG3,0.03676470588235294
S00006-Ja005,PB,IGHG3,0.05263157894736842
S00007-Ja003,B.NAIVE,IGHG3,0
S00007-Ja003,B.INT,IGHG3,0
S00007-Ja003,B.MEM,IGHG3,0
S00007-Ja003,PB,IGHG3,0
S00008-Ja003,B.NAIVE,IGHG3,0
S00008-Ja003,B.INT,IGHG3,0
S00008-Ja003,B.MEM,IGHG3,0
S00008-Ja003,PB,IGHG3,0
S00016-Ja001,B.NAIVE,IGHG3,0
S00016-Ja001,B.INT,IGHG3,0
S00016-Ja001,B.MEM,IGHG3,0.047619047619047616
S00016-Ja001,PB,IGHG3,0
S00020-Ja003,B.NAIVE,IGHG3,0
S00020-Ja003,B.INT,IGHG3,0
S00020-Ja003,B.MEM,IGHG3,0.06451612903225806
S00020-Ja003,PB,IGHG3,0.037037037037037035
S00024-Ja003,B.NAIVE,IGHG3,0
S00024-Ja003,B.INT,IGHG3,0
S00024-Ja003,B.MEM,IGHG3,0.043478260869565216
S00024-Ja003,PB,IGHG3,0.041176470588235294
S00027-Ja003,B.NAIVE,IGHG3,0
S00027-Ja003,B.INT,IGHG3,0
S00027-Ja003,B.MEM,IGHG3,0.014184397163120567
S00027-Ja003,PB,IGHG3,0.03571428571428571
S00028-Ja001,B.NAIVE,IGHG3,0
S00028-Ja001,B.INT,IGHG3,0.014705882352941176
S00028-Ja001,B.MEM,IGHG3,0
S00028-Ja001,PB,IGHG3,0
S00034-Ja005,B.NAIVE,IGHG3,0
S00034-Ja005,B.INT,IGHG3,0
S00034-Ja005,B.MEM,IGHG3,0.019801980198019802
S00034-Ja005,PB,IGHG3,0
S00037-Ja003,B.NAIVE,IGHG3,0
S00037-Ja003,B.INT,IGHG3,0
S00037-Ja003,B.MEM,IGHG3,0.02857142857142857
S00037-Ja003,PB,IGHG3,0.03571428571428571
S00040-Ja005,B.NAIVE,IGHG3,0
S00040-Ja005,B.INT,IGHG3,0
S00040-Ja005,B.MEM,IGHG3,0.040880503144654086
S00040-Ja005,PB,IGHG3,0.028846153846153848
S00041-Ja001,B.NAIVE,IGHG3,0
S00041-Ja001,B.INT,IGHG3,0
S00041-Ja001,B.MEM,IGHG3,0
S00041-Ja001,PB,IGHG3,0.03571428571428571
S00042-Ja001,B.NAIVE,IGHG3,0
S00042-Ja001,B.INT,IGHG3,0
S00042-Ja001,B.MEM,IGHG3,0.02702702702702703
S00042-Ja001,PB,IGHG3,0.043478260869565216
S00043-Ja005,B.NAIVE,IGHG3,0
S00043-Ja005,B.INT,IGHG3,0
S00043-Ja005,B.MEM,IGHG3,0.07692307692307693
S00043-Ja005,PB,IGHG3,0.007462686567164179
S00045-Ja001,B.NAIVE,IGHG3,0
S00045-Ja001,B.INT,IGHG3,0.009259259259259259
S00045-Ja001,B.MEM,IGHG3,0.045454545454545456
S00045-Ja001,PB,IGHG3,0
S00048-Ja003,B.NAIVE,IGHG3,0
S00048-Ja003,B.INT,IGHG3,0
S00048-Ja003,B.MEM,IGHG3,0.125
S00048-Ja003,PB,IGHG3,0
S00050-Ja001,B.NAIVE,IGHG3,0
S00050-Ja001,B.INT,IGHG3,0
S00050-Ja001,B.MEM,IGHG3,0
S00050-Ja001,PB,IGHG3,0.013245033112582781
S00052-Ja005,B.NAIVE,IGHG3,0
S00052-Ja005,B.INT,IGHG3,0
S00052-Ja005,B.MEM,IGHG3,0.011904761904761904
S00052-Ja005,PB,IGHG3,0.046511627906976744
S00053-Ja003,B.NAIVE,IGHG3,0
S00053-Ja003,B.INT,IGHG3,0
S00053-Ja003,B.MEM,IGHG3,0
S00053-Ja003,PB,IGHG3,0.07228915662650602
S00054-Ja001,B.NAIVE,IGHG3,0
S00054-Ja001,B.INT,IGHG3,0
S00054-Ja001,B.MEM,IGHG3,0.07142857142857142
S00054-Ja001,PB,IGHG3,0
S00056-Ja003,B.NAIVE,IGHG3,0
S00056-Ja003,B.INT,IGHG3,0
S00056-Ja003,B.MEM,IGHG3,0.058823529411764705
S00056-Ja003,PB,IGHG3,0.046511627906976744
S00057-Ja003,B.NAIVE,IGHG3,0
S00057-Ja003,B.INT,IGHG3,0
S00057-Ja003,B.MEM,IGHG3,0.05084745762711865
S00057-Ja003,PB,IGHG3,0.008620689655172414
S00058-Ja003,B.NAIVE,IGHG3,0
S00058-Ja003,B.INT,IGHG3,0
S00058-Ja003,B.MEM,IGHG3,0
S00058-Ja003,PB,IGHG3,0.047619047619047616
S00059-Ja001,B.NAIVE,IGHG3,0
S00059-Ja001,B.INT,IGHG3,0
S00059-Ja001,B.MEM,IGHG3,0
S00059-Ja001,PB,IGHG3,0.10909090909090909
S00060-Ja005,B.NAIVE,IGHG3,0
S00060-Ja005,B.INT,IGHG3,0
S00060-Ja005,B.MEM,IGHG3,0
S00060-Ja005,PB,IGHG3,0.0111731843575419
S00061-Ja003,B.NAIVE,IGHG3,0
S00061-Ja003,B.INT,IGHG3,0
S00061-Ja003,B.MEM,IGHG3,0
S00061-Ja003,PB,IGHG3,0.047619047619047616
S00063-Ja003,B.NAIVE,IGHG3,0
S00063-Ja003,B.INT,IGHG3,0
S00063-Ja003,B.MEM,IGHG3,0.07692307692307693
S00063-Ja003,PB,IGHG3,0
S00064-Ja005,B.NAIVE,IGHG3,0
S00064-Ja005,B.INT,IGHG3,0
S00064-Ja005,B.MEM,IGHG3,0.06153846153846154
S00064-Ja005,PB,IGHG3,0.05714285714285714
S00065-Ja003,B.NAIVE,IGHG3,0
S00065-Ja003,B.INT,IGHG3,0
S00065-Ja003,B.MEM,IGHG3,0.011904761904761904
S00065-Ja003,PB,IGHG3,0.058823529411764705
S00067-Ja001,B.NAIVE,IGHG3,0
S00067-Ja001,B.INT,IGHG3,0
S00067-Ja001,B.MEM,IGHG3,0
S00067-Ja001,PB,IGHG3,0.017543859649122806
S00068-Ja005,B.NAIVE,IGHG3,0
S00068-Ja005,B.INT,IGHG3,0
S00068-Ja005,B.MEM,IGHG3,0
S00068-Ja005,PB,IGHG3,0
S00069-Ja005,B.NAIVE,IGHG3,0
S00069-Ja005,B.INT,IGHG3,0
S00069-Ja005,B.MEM,IGHG3,0.05
S00069-Ja005,PB,IGHG3,0.058823529411764705
S00076-Ja001,B.NAIVE,IGHG3,0
S00076-Ja001,B.INT,IGHG3,0
S00076-Ja001,B.MEM,IGHG3,0.0875
S00076-Ja001,PB,IGHG3,0
S00077-Ja005,B.NAIVE,IGHG3,0
S00077-Ja005,B.INT,IGHG3,0
S00077-Ja005,B.MEM,IGHG3,0
S00077-Ja005,PB,IGHG3,0
S00078-Ja003,B.NAIVE,IGHG3,0
S00078-Ja003,B.INT,IGHG3,0
S00078-Ja003,B.MEM,IGHG3,0.02247191011235955
S00078-Ja003,PB,IGHG3,0.037037037037037035
S00094-Ja005,B.NAIVE,IGHG3,0
S00094-Ja005,B.INT,IGHG3,0.02040816326530612
S00094-Ja005,B.MEM,IGHG3,0.024691358024691357
S00094-Ja005,PB,IGHG3,0.021739130434782608
S00095-Ja005,B.NAIVE,IGHG3,0
S00095-Ja005,B.INT,IGHG3,0
S00095-Ja005,B.MEM,IGHG3,0.0196078431372549
S00095-Ja005,PB,IGHG3,0
S00099-Ja005,B.NAIVE,IGHG3,0
S00099-Ja005,B.INT,IGHG3,0
S00099-Ja005,B.MEM,IGHG3,0
S00099-Ja005,PB,IGHG3,0.07692307692307693
S00104-Ja003,B.NAIVE,IGHG3,0
S00104-Ja003,B.INT,IGHG3,0
S00104-Ja003,B.MEM,IGHG3,0.0625
S00104-Ja003,PB,IGHG3,0.02631578947368421
S00106-Ja003,B.NAIVE,IGHG3,0
S00106-Ja003,B.INT,IGHG3,0
S00106-Ja003,B.MEM,IGHG3,0.03333333333333333
S00106-Ja003,PB,IGHG3,0.17647058823529413
S00109-Ja005,B.NAIVE,IGHG3,0
S00109-Ja005,B.INT,IGHG3,0
S00109-Ja005,B.MEM,IGHG3,0.043478260869565216
S00109-Ja005,PB,IGHG3,0.025423728813559324
S00112-Ja003,B.NAIVE,IGHG3,0
S00112-Ja003,B.INT,IGHG3,0.004405286343612335
S00112-Ja003,B.MEM,IGHG3,0.05102040816326531
S00112-Ja003,PB,IGHG3,0.009852216748768473
S00113-Ja005,B.NAIVE,IGHG3,0
S00113-Ja005,B.INT,IGHG3,0
S00113-Ja005,B.MEM,IGHG3,0.037037037037037035
S00113-Ja005,PB,IGHG3,0
S00114-Ja003,B.NAIVE,IGHG3,0
S00114-Ja003,B.INT,IGHG3,0
S00114-Ja003,B.MEM,IGHG3,0.037037037037037035
S00114-Ja003,PB,IGHG3,0.03488372093023256
S00124-Ja005,B.NAIVE,IGHG3,0
S00124-Ja005,B.INT,IGHG3,0.015625
S00124-Ja005,B.MEM,IGHG3,0
S00124-Ja005,PB,IGHG3,0.05263157894736842
S00126-Ja003,B.NAIVE,IGHG3,0
S00126-Ja003,B.INT,IGHG3,0
S00126-Ja003,B.MEM,IGHG3,0.0196078431372549
S00126-Ja003,PB,IGHG3,0.012048192771084338
S00134-Ja003,B.NAIVE,IGHG3,0
S00134-Ja003,B.INT,IGHG3,0
S00134-Ja003,B.MEM,IGHG3,0
S00134-Ja003,PB,IGHG3,0
S00148-Ja003,B.NAIVE,IGHG3,0
S00148-Ja003,B.INT,IGHG3,0
S00148-Ja003,B.MEM,IGHG3,0.04938271604938271
S00148-Ja003,PB,IGHG3,0.09009009009009009
G05061-Ja005,B.NAIVE,IGHG4,0
G05061-Ja005,B.INT,IGHG4,0
G05061-Ja005,B.MEM,IGHG4,0
G05061-Ja005,PB,IGHG4,0
G05064-Ja005,B.NAIVE,IGHG4,0
G05064-Ja005,B.INT,IGHG4,0
G05064-Ja005,B.MEM,IGHG4,0
G05064-Ja005,PB,IGHG4,0.025
G05073-Ja005,B.NAIVE,IGHG4,0
G05073-Ja005,B.INT,IGHG4,0.008928571428571428
G05073-Ja005,B.MEM,IGHG4,0.027972027972027972
G05073-Ja005,PB,IGHG4,0
G05077-Ja005,B.NAIVE,IGHG4,0
G05077-Ja005,B.INT,IGHG4,0
G05077-Ja005,B.MEM,IGHG4,0
G05077-Ja005,PB,IGHG4,0
G05078-Ja005,B.NAIVE,IGHG4,0
G05078-Ja005,B.INT,IGHG4,0
G05078-Ja005,B.MEM,IGHG4,0
G05078-Ja005,PB,IGHG4,0
G05097-Ja005,B.NAIVE,IGHG4,0
G05097-Ja005,B.INT,IGHG4,0
G05097-Ja005,B.MEM,IGHG4,0
G05097-Ja005,PB,IGHG4,0.03571428571428571
G05105-Ja005,B.NAIVE,IGHG4,0
G05105-Ja005,B.INT,IGHG4,0
G05105-Ja005,B.MEM,IGHG4,0.034482758620689655
G05105-Ja005,PB,IGHG4,0
G05112-Ja005,B.NAIVE,IGHG4,0
G05112-Ja005,B.INT,IGHG4,0
G05112-Ja005,B.MEM,IGHG4,0.024390243902439025
G05112-Ja005,PB,IGHG4,0
G05145-Ja005,B.NAIVE,IGHG4,0
G05145-Ja005,B.INT,IGHG4,0
G05145-Ja005,B.MEM,IGHG4,0.02040816326530612
G05145-Ja005,PB,IGHG4,0
G05153-Ja005,B.NAIVE,IGHG4,0
G05153-Ja005,B.INT,IGHG4,0
G05153-Ja005,B.MEM,IGHG4,0
G05153-Ja005,PB,IGHG4,0
G05164-Ja005,B.NAIVE,IGHG4,0
G05164-Ja005,B.INT,IGHG4,0
G05164-Ja005,B.MEM,IGHG4,0
G05164-Ja005,PB,IGHG4,0
G05171-Ja005,B.NAIVE,IGHG4,0
G05171-Ja005,B.INT,IGHG4,0.01639344262295082
G05171-Ja005,B.MEM,IGHG4,0.047619047619047616
G05171-Ja005,PB,IGHG4,0
H00049-Ha001,B.NAIVE,IGHG4,0
H00049-Ha001,B.INT,IGHG4,0
H00049-Ha001,B.MEM,IGHG4,0
H00049-Ha001,PB,IGHG4,0
H00052-Ha001,B.NAIVE,IGHG4,0
H00052-Ha001,B.INT,IGHG4,0
H00052-Ha001,B.MEM,IGHG4,0.018518518518518517
H00052-Ha001,PB,IGHG4,0
H00053-Ha001,B.NAIVE,IGHG4,0
H00053-Ha001,B.INT,IGHG4,0
H00053-Ha001,B.MEM,IGHG4,0
H00053-Ha001,PB,IGHG4,0
H00054-Ha001,B.NAIVE,IGHG4,0
H00054-Ha001,B.INT,IGHG4,0
H00054-Ha001,B.MEM,IGHG4,0
H00054-Ha001,PB,IGHG4,0
H00058-Ha001,B.NAIVE,IGHG4,0
H00058-Ha001,B.INT,IGHG4,0
H00058-Ha001,B.MEM,IGHG4,0
H00058-Ha001,PB,IGHG4,0
H00064-Ha001,B.NAIVE,IGHG4,0
H00064-Ha001,B.INT,IGHG4,0
H00064-Ha001,B.MEM,IGHG4,0
H00064-Ha001,PB,IGHG4,0
H00067-Ha001,B.NAIVE,IGHG4,0
H00067-Ha001,B.INT,IGHG4,0
H00067-Ha001,B.MEM,IGHG4,0
H00067-Ha001,PB,IGHG4,0
H00070-Ha001,B.NAIVE,IGHG4,0
H00070-Ha001,B.INT,IGHG4,0
H00070-Ha001,B.MEM,IGHG4,0
H00070-Ha001,PB,IGHG4,0
H00072-Ha001,B.NAIVE,IGHG4,0
H00072-Ha001,B.INT,IGHG4,0
H00072-Ha001,B.MEM,IGHG4,0
H00072-Ha001,PB,IGHG4,0
H00085-Ha001,B.NAIVE,IGHG4,0
H00085-Ha001,B.INT,IGHG4,0
H00085-Ha001,B.MEM,IGHG4,0
H00085-Ha001,PB,IGHG4,0
N00006-Ja003,B.NAIVE,IGHG4,0
N00006-Ja003,B.INT,IGHG4,0
N00006-Ja003,B.MEM,IGHG4,0.05
N00006-Ja003,PB,IGHG4,0
N00007-Ja003,B.NAIVE,IGHG4,0
N00007-Ja003,B.INT,IGHG4,0
N00007-Ja003,B.MEM,IGHG4,0
N00007-Ja003,PB,IGHG4,0
N00012-Ja003,B.NAIVE,IGHG4,0
N00012-Ja003,B.INT,IGHG4,0
N00012-Ja003,B.MEM,IGHG4,0
N00012-Ja003,PB,IGHG4,0
N00017-Ja003,B.NAIVE,IGHG4,0
N00017-Ja003,B.INT,IGHG4,0
N00017-Ja003,B.MEM,IGHG4,0
N00017-Ja003,PB,IGHG4,0
N00021-Ja001,B.NAIVE,IGHG4,0
N00021-Ja001,B.INT,IGHG4,0
N00021-Ja001,B.MEM,IGHG4,0.0029154518950437317
N00021-Ja001,PB,IGHG4,0
N00024-Ja001,B.NAIVE,IGHG4,0
N00024-Ja001,B.INT,IGHG4,0
N00024-Ja001,B.MEM,IGHG4,0
N00024-Ja001,PB,IGHG4,0
N00025-Ja001,B.NAIVE,IGHG4,0
N00025-Ja001,B.INT,IGHG4,0
N00025-Ja001,B.MEM,IGHG4,0
N00025-Ja001,PB,IGHG4,0
N00028-Ja001,B.NAIVE,IGHG4,0
N00028-Ja001,B.INT,IGHG4,0
N00028-Ja001,B.MEM,IGHG4,0.003389830508474576
N00028-Ja001,PB,IGHG4,0
N00032-Ja001,B.NAIVE,IGHG4,0
N00032-Ja001,B.INT,IGHG4,0
N00032-Ja001,B.MEM,IGHG4,0.026525198938992044
N00032-Ja001,PB,IGHG4,0
N00033-Ja001,B.NAIVE,IGHG4,0
N00033-Ja001,B.INT,IGHG4,0
N00033-Ja001,B.MEM,IGHG4,0
N00033-Ja001,PB,IGHG4,0
N00038-Ja001,B.NAIVE,IGHG4,0
N00038-Ja001,B.INT,IGHG4,0
N00038-Ja001,B.MEM,IGHG4,0
N00038-Ja001,PB,IGHG4,0
N00047-Ja005,B.NAIVE,IGHG4,0
N00047-Ja005,B.INT,IGHG4,0
N00047-Ja005,B.MEM,IGHG4,0
N00047-Ja005,PB,IGHG4,0
N00049-Ja005,B.NAIVE,IGHG4,0
N00049-Ja005,B.INT,IGHG4,0
N00049-Ja005,B.MEM,IGHG4,0
N00049-Ja005,PB,IGHG4,0
N00050-Ja001,B.NAIVE,IGHG4,0
N00050-Ja001,B.INT,IGHG4,0
N00050-Ja001,B.MEM,IGHG4,0
N00050-Ja001,PB,IGHG4,0
S00002-Ja001,B.NAIVE,IGHG4,0
S00002-Ja001,B.INT,IGHG4,0
S00002-Ja001,B.MEM,IGHG4,0
S00002-Ja001,PB,IGHG4,0
S00005-Ja005,B.NAIVE,IGHG4,0
S00005-Ja005,B.INT,IGHG4,0
S00005-Ja005,B.MEM,IGHG4,0
S00005-Ja005,PB,IGHG4,0.006060606060606061
S00006-Ja005,B.NAIVE,IGHG4,0
S00006-Ja005,B.INT,IGHG4,0
S00006-Ja005,B.MEM,IGHG4,0.014705882352941176
S00006-Ja005,PB,IGHG4,0.02631578947368421
S00007-Ja003,B.NAIVE,IGHG4,0
S00007-Ja003,B.INT,IGHG4,0
S00007-Ja003,B.MEM,IGHG4,0
S00007-Ja003,PB,IGHG4,0
S00008-Ja003,B.NAIVE,IGHG4,0
S00008-Ja003,B.INT,IGHG4,0
S00008-Ja003,B.MEM,IGHG4,0
S00008-Ja003,PB,IGHG4,0
S00016-Ja001,B.NAIVE,IGHG4,0
S00016-Ja001,B.INT,IGHG4,0
S00016-Ja001,B.MEM,IGHG4,0
S00016-Ja001,PB,IGHG4,0
S00020-Ja003,B.NAIVE,IGHG4,0
S00020-Ja003,B.INT,IGHG4,0
S00020-Ja003,B.MEM,IGHG4,0
S00020-Ja003,PB,IGHG4,0
S00024-Ja003,B.NAIVE,IGHG4,0
S00024-Ja003,B.INT,IGHG4,0
S00024-Ja003,B.MEM,IGHG4,0
S00024-Ja003,PB,IGHG4,0
S00027-Ja003,B.NAIVE,IGHG4,0
S00027-Ja003,B.INT,IGHG4,0
S00027-Ja003,B.MEM,IGHG4,0
S00027-Ja003,PB,IGHG4,0
S00028-Ja001,B.NAIVE,IGHG4,0
S00028-Ja001,B.INT,IGHG4,0
S00028-Ja001,B.MEM,IGHG4,0
S00028-Ja001,PB,IGHG4,0
S00034-Ja005,B.NAIVE,IGHG4,0
S00034-Ja005,B.INT,IGHG4,0.01818181818181818
S00034-Ja005,B.MEM,IGHG4,0.009900990099009901
S00034-Ja005,PB,IGHG4,0
S00037-Ja003,B.NAIVE,IGHG4,0
S00037-Ja003,B.INT,IGHG4,0
S00037-Ja003,B.MEM,IGHG4,0.02857142857142857
S00037-Ja003,PB,IGHG4,0
S00040-Ja005,B.NAIVE,IGHG4,0
S00040-Ja005,B.INT,IGHG4,0.005555555555555556
S00040-Ja005,B.MEM,IGHG4,0.009433962264150943
S00040-Ja005,PB,IGHG4,0
S00041-Ja001,B.NAIVE,IGHG4,0
S00041-Ja001,B.INT,IGHG4,0
S00041-Ja001,B.MEM,IGHG4,0
S00041-Ja001,PB,IGHG4,0
S00042-Ja001,B.NAIVE,IGHG4,0
S00042-Ja001,B.INT,IGHG4,0
S00042-Ja001,B.MEM,IGHG4,0
S00042-Ja001,PB,IGHG4,0
S00043-Ja005,B.NAIVE,IGHG4,0
S00043-Ja005,B.INT,IGHG4,0
S00043-Ja005,B.MEM,IGHG4,0
S00043-Ja005,PB,IGHG4,0
S00045-Ja001,B.NAIVE,IGHG4,0
S00045-Ja001,B.INT,IGHG4,0.018518518518518517
S00045-Ja001,B.MEM,IGHG4,0.045454545454545456
S00045-Ja001,PB,IGHG4,0
S00048-Ja003,B.NAIVE,IGHG4,0
S00048-Ja003,B.INT,IGHG4,0
S00048-Ja003,B.MEM,IGHG4,0
S00048-Ja003,PB,IGHG4,0
S00050-Ja001,B.NAIVE,IGHG4,0
S00050-Ja001,B.INT,IGHG4,0
S00050-Ja001,B.MEM,IGHG4,0
S00050-Ja001,PB,IGHG4,0
S00052-Ja005,B.NAIVE,IGHG4,0
S00052-Ja005,B.INT,IGHG4,0
S00052-Ja005,B.MEM,IGHG4,0.047619047619047616
S00052-Ja005,PB,IGHG4,0
S00053-Ja003,B.NAIVE,IGHG4,0
S00053-Ja003,B.INT,IGHG4,0
S00053-Ja003,B.MEM,IGHG4,0
S00053-Ja003,PB,IGHG4,0
S00054-Ja001,B.NAIVE,IGHG4,0
S00054-Ja001,B.INT,IGHG4,0
S00054-Ja001,B.MEM,IGHG4,0
S00054-Ja001,PB,IGHG4,0
S00056-Ja003,B.NAIVE,IGHG4,0
S00056-Ja003,B.INT,IGHG4,0
S00056-Ja003,B.MEM,IGHG4,0
S00056-Ja003,PB,IGHG4,0
S00057-Ja003,B.NAIVE,IGHG4,0
S00057-Ja003,B.INT,IGHG4,0
S00057-Ja003,B.MEM,IGHG4,0.1016949152542373
S00057-Ja003,PB,IGHG4,0
S00058-Ja003,B.NAIVE,IGHG4,0
S00058-Ja003,B.INT,IGHG4,0
S00058-Ja003,B.MEM,IGHG4,0
S00058-Ja003,PB,IGHG4,0
S00059-Ja001,B.NAIVE,IGHG4,0
S00059-Ja001,B.INT,IGHG4,0
S00059-Ja001,B.MEM,IGHG4,0.04
S00059-Ja001,PB,IGHG4,0
S00060-Ja005,B.NAIVE,IGHG4,0
S00060-Ja005,B.INT,IGHG4,0
S00060-Ja005,B.MEM,IGHG4,0
S00060-Ja005,PB,IGHG4,0
S00061-Ja003,B.NAIVE,IGHG4,0
S00061-Ja003,B.INT,IGHG4,0
S00061-Ja003,B.MEM,IGHG4,0
S00061-Ja003,PB,IGHG4,0
S00063-Ja003,B.NAIVE,IGHG4,0
S00063-Ja003,B.INT,IGHG4,0
S00063-Ja003,B.MEM,IGHG4,0
S00063-Ja003,PB,IGHG4,0
S00064-Ja005,B.NAIVE,IGHG4,0
S00064-Ja005,B.INT,IGHG4,0
S00064-Ja005,B.MEM,IGHG4,0
S00064-Ja005,PB,IGHG4,0
S00065-Ja003,B.NAIVE,IGHG4,0
S00065-Ja003,B.INT,IGHG4,0
S00065-Ja003,B.MEM,IGHG4,0
S00065-Ja003,PB,IGHG4,0
S00067-Ja001,B.NAIVE,IGHG4,0
S00067-Ja001,B.INT,IGHG4,0
S00067-Ja001,B.MEM,IGHG4,0.013888888888888888
S00067-Ja001,PB,IGHG4,0
S00068-Ja005,B.NAIVE,IGHG4,0
S00068-Ja005,B.INT,IGHG4,0
S00068-Ja005,B.MEM,IGHG4,0
S00068-Ja005,PB,IGHG4,0
S00069-Ja005,B.NAIVE,IGHG4,0
S00069-Ja005,B.INT,IGHG4,0
S00069-Ja005,B.MEM,IGHG4,0.025
S00069-Ja005,PB,IGHG4,0
S00076-Ja001,B.NAIVE,IGHG4,0
S00076-Ja001,B.INT,IGHG4,0
S00076-Ja001,B.MEM,IGHG4,0
S00076-Ja001,PB,IGHG4,0
S00077-Ja005,B.NAIVE,IGHG4,0
S00077-Ja005,B.INT,IGHG4,0
S00077-Ja005,B.MEM,IGHG4,0
S00077-Ja005,PB,IGHG4,0.018518518518518517
S00078-Ja003,B.NAIVE,IGHG4,0
S00078-Ja003,B.INT,IGHG4,0
S00078-Ja003,B.MEM,IGHG4,0.011235955056179775
S00078-Ja003,PB,IGHG4,0.012345679012345678
S00094-Ja005,B.NAIVE,IGHG4,0
S00094-Ja005,B.INT,IGHG4,0
S00094-Ja005,B.MEM,IGHG4,0
S00094-Ja005,PB,IGHG4,0
S00095-Ja005,B.NAIVE,IGHG4,0
S00095-Ja005,B.INT,IGHG4,0
S00095-Ja005,B.MEM,IGHG4,0.0196078431372549
S00095-Ja005,PB,IGHG4,0
S00099-Ja005,B.NAIVE,IGHG4,0
S00099-Ja005,B.INT,IGHG4,0
S00099-Ja005,B.MEM,IGHG4,0
S00099-Ja005,PB,IGHG4,0
S00104-Ja003,B.NAIVE,IGHG4,0
S00104-Ja003,B.INT,IGHG4,0
S00104-Ja003,B.MEM,IGHG4,0.025
S00104-Ja003,PB,IGHG4,0
S00106-Ja003,B.NAIVE,IGHG4,0
S00106-Ja003,B.INT,IGHG4,0
S00106-Ja003,B.MEM,IGHG4,0.06666666666666667
S00106-Ja003,PB,IGHG4,0
S00109-Ja005,B.NAIVE,IGHG4,0
S00109-Ja005,B.INT,IGHG4,0
S00109-Ja005,B.MEM,IGHG4,0
S00109-Ja005,PB,IGHG4,0
S00112-Ja003,B.NAIVE,IGHG4,0
S00112-Ja003,B.INT,IGHG4,0
S00112-Ja003,B.MEM,IGHG4,0
S00112-Ja003,PB,IGHG4,0
S00113-Ja005,B.NAIVE,IGHG4,0
S00113-Ja005,B.INT,IGHG4,0
S00113-Ja005,B.MEM,IGHG4,0
S00113-Ja005,PB,IGHG4,0
S00114-Ja003,B.NAIVE,IGHG4,0
S00114-Ja003,B.INT,IGHG4,0
S00114-Ja003,B.MEM,IGHG4,0
S00114-Ja003,PB,IGHG4,0
S00124-Ja005,B.NAIVE,IGHG4,0
S00124-Ja005,B.INT,IGHG4,0
S00124-Ja005,B.MEM,IGHG4,0.023809523809523808
S00124-Ja005,PB,IGHG4,0
S00126-Ja003,B.NAIVE,IGHG4,0
S00126-Ja003,B.INT,IGHG4,0
S00126-Ja003,B.MEM,IGHG4,0.0784313725490196
S00126-Ja003,PB,IGHG4,0
S00134-Ja003,B.NAIVE,IGHG4,0
S00134-Ja003,B.INT,IGHG4,0
S00134-Ja003,B.MEM,IGHG4,0
S00134-Ja003,PB,IGHG4,0
S00148-Ja003,B.NAIVE,IGHG4,0
S00148-Ja003,B.INT,IGHG4,0
S00148-Ja003,B.MEM,IGHG4,0
S00148-Ja003,PB,IGHG4,0
G05061-Ja005,B.NAIVE,IGHM,0.8516129032258064
G05061-Ja005,B.INT,IGHM,0.8275862068965517
G05061-Ja005,B.MEM,IGHM,0.3389830508474576
G05061-Ja005,PB,IGHM,0.05263157894736842
G05064-Ja005,B.NAIVE,IGHM,0.691358024691358
G05064-Ja005,B.INT,IGHM,0.8269230769230769
G05064-Ja005,B.MEM,IGHM,0.1724137931034483
G05064-Ja005,PB,IGHM,0.125
G05073-Ja005,B.NAIVE,IGHM,0.9090909090909091
G05073-Ja005,B.INT,IGHM,0.7767857142857143
G05073-Ja005,B.MEM,IGHM,0.16783216783216784
G05073-Ja005,PB,IGHM,0.11764705882352941
G05077-Ja005,B.NAIVE,IGHM,0.7581699346405228
G05077-Ja005,B.INT,IGHM,0.7446808510638298
G05077-Ja005,B.MEM,IGHM,0.08333333333333333
G05077-Ja005,PB,IGHM,0.25862068965517243
G05078-Ja005,B.NAIVE,IGHM,0.8421052631578947
G05078-Ja005,B.INT,IGHM,0.8545454545454545
G05078-Ja005,B.MEM,IGHM,0.3939393939393939
G05078-Ja005,PB,IGHM,0
G05097-Ja005,B.NAIVE,IGHM,0.7705882352941177
G05097-Ja005,B.INT,IGHM,0.8349514563106796
G05097-Ja005,B.MEM,IGHM,0.10784313725490197
G05097-Ja005,PB,IGHM,0.17857142857142858
G05105-Ja005,B.NAIVE,IGHM,0.8023255813953488
G05105-Ja005,B.INT,IGHM,0.8641975308641975
G05105-Ja005,B.MEM,IGHM,0.3620689655172414
G05105-Ja005,PB,IGHM,0.09090909090909091
G05112-Ja005,B.NAIVE,IGHM,0.7814569536423841
G05112-Ja005,B.INT,IGHM,0.8627450980392157
G05112-Ja005,B.MEM,IGHM,0.0975609756097561
G05112-Ja005,PB,IGHM,0.2857142857142857
G05145-Ja005,B.NAIVE,IGHM,0.8
G05145-Ja005,B.INT,IGHM,0.8850574712643678
G05145-Ja005,B.MEM,IGHM,0.1836734693877551
G05145-Ja005,PB,IGHM,0.2857142857142857
G05153-Ja005,B.NAIVE,IGHM,0.819672131147541
G05153-Ja005,B.INT,IGHM,0.8478260869565217
